	dim1	dim2
1001702201_D19	-8868.008886069578	-274.0246550746126
1001702201_D20	-8764.971021108482	-102.54309045147936
1001702201_D22	-9195.949239705806	-440.9402844632067
1001702201_D7	-8721.232791679073	-146.48956265977827
1001702201_E14	-8839.87130518574	-157.60142883684006
1001702201_E15	-8788.26380506095	-353.14101867569855
1001702201_E16	-8708.767866302529	-104.6658685414382
1001702201_E17	-8933.81327817884	-365.2069471269755
1001702201_E19	-8651.836352185594	29.47999920456412
1001702201_E20	-8683.891148423925	-279.05340810457284
1001702201_F10	-9074.11400392734	-520.9009354469569
1001702201_F11	-8692.554856720873	45.758819537155574
1001702201_F12	-8679.206824832783	56.098077941080575
1001702201_F13	-9116.568449224404	-516.6514180102496
1001702201_F14	-8299.043726678297	219.42018978085838
1001702201_F2	-8789.312323193197	-63.2158444605862
1001702201_F20	-8578.733070041744	204.23991961133393
1001702201_F21	-8859.62802511088	-566.1134230030673
1001702201_G14	-8604.682633877348	-436.4659009595153
1001702201_G15	-8763.176094690767	-36.20994348424516
1001702201_G16	-9134.46144103971	-366.17583100425105
1001702201_G17	-8681.079463742633	443.01790312480813
1001702201_G18	-8916.330522929075	-409.2923510771809
1001702201_G19	-8836.16512726989	-45.579800867422556
1001702201_G20	-8700.618071185643	-7.784364433542155
1001702201_G21	-9131.745508977014	-653.4121539042919
1001702201_G22	-8819.950806691022	398.4791892174753
1001702201_G7	-9037.35917653752	-603.7704660342467
1001702201_H14	-8902.845003002607	184.94444467753374
1001702201_H16	-8693.159589568748	-81.45558607393558
1001702201_H19	-8920.302286478192	304.1347920480385
1001702201_H21	-8943.002740425327	-549.9698168780046
1001702201_H5	-9011.769044824956	-676.8572533904205
1001702201_I12	-8945.485094596763	-272.249101708989
1001702201_I14	-8633.027762985412	115.02976678369014
1001702201_I15	-8800.000156438724	26.53830244599714
1001702201_I16	-8923.127267576172	-569.9913933433286
1001702201_I17	-8781.8544517691	1.016020377256036
1001702201_I18	-8716.95657987777	121.10535478251582
1001702201_I19	-8624.63402569604	539.528046436956
1001702201_I21	-8800.95095778975	69.6265197583774
1001702201_I3	-8822.914389855008	-310.0335402629121
1001702201_I7	-8870.70044622068	-249.73850614031159
1001702201_J11	-8742.346303887813	-34.66823130410022
1001702201_J13	-9015.952316853803	-402.21074663441846
1001702201_J14	-8906.074836126641	-400.44762890763906
1001702201_J15	-8638.103532002007	460.13324400876246
1001702201_J18	-8966.10758331904	429.63792546010325
1001702201_J3	-8961.716725154434	-578.1606941668385
1001702201_J8	-9105.970612164665	-373.280531161849
1001702201_J9	-8830.285227903003	-679.3825006279765
1001702201_K11	-8961.666520852457	-335.7378810037144
1001702201_K13	-8965.9199667402	-396.77571339538923
1001702201_K15	-8763.829553358633	-364.2074596331021
1001702201_K19	-9031.002609879637	625.2865219314818
1001702201_K21	-8891.74669954183	-703.1466425004724
1001702201_K23	-9148.096860873751	-415.70495499394724
1001702201_K3	-8972.360927707074	-531.3952968365803
1001702201_L15	-8886.524443571265	-155.58882487695064
1001702201_L18	-8710.399402513343	-228.82274893014556
1001702201_L19	-8665.894787444524	-161.42384632586933
1001702201_L22	-8791.84296342797	-477.78312154701246
1001702201_L3	-8342.363144040895	-44.854906016045305
1001702201_L5	-9155.360244112373	-482.51062805452904
1001702201_M10	-8676.681917939883	-218.89540534127752
1001702201_M13	-8474.988881386531	-274.36488960314557
1001702201_M17	-8798.257114410164	-245.86753146935618
1001702201_M19	-8922.737727539761	-606.1820904352858
1001702201_M20	-8838.005635525584	-234.61366912558196
1001702201_M21	-8651.58451379619	-87.85405706613203
1001702201_M23	-8844.479053120394	42.16956913766316
1001702201_N13	-8962.625152957438	217.1506453699424
1001702201_N14	-8856.086797482345	144.15093649264517
1001702201_N15	-8590.143564667535	-203.04838715486338
1001702201_N16	-8906.183799136685	-190.12069266439502
1001702201_N21	-8846.64668386918	-372.0786023271317
1001702201_N22	-8888.165345983729	100.19864994202105
1001702201_N4	-8886.371843186493	-436.95621604453163
1001702201_N6	-8909.719662046253	-261.5493454117673
1001702201_O10	-8871.538485344485	-192.44399752249657
1001702201_O17	-8798.331932288376	359.2589777024135
1001702201_O18	-8660.651280727157	150.6477668178636
1001702201_O19	-8865.127456945158	132.02189203909688
1001702201_O21	-8852.479901161794	309.25266673656694
1001702201_O23	-8807.802187076068	-478.3187855134383
1001702201_O5	-9144.288482728141	-451.48224694103817
1001702201_O7	-8885.05713901711	-678.559402054277
1001702201_O8	-8923.444737706306	-249.7242262134416
1001702201_O9	-9110.483023071407	-705.1017671165896
1001702201_P12	-8937.011386818309	-405.9887188351592
1001702201_P17	-8668.850695465419	-364.0410648221508
1001702201_P19	-8869.618946201925	-107.20516782099187
1001702201_P23	-8968.956472315596	-482.0700302139911
1001702202_A1	-8595.279221252225	-607.4849130714637
1001702202_A10	-8418.49422231908	-614.7752067216969
1001702202_A11	-8295.571908855467	-579.3459275866346
1001702202_A12	-8770.82112013339	-823.4329488127448
1001702202_A13	-8556.300855138832	66.47656855003673
1001702202_A14	-8783.315186867814	-559.1351749259574
1001702202_A15	-9094.922714912338	-480.499027753453
1001702202_A17	-8012.50623970424	-442.14877947012184
1001702202_A18	-8136.90193209262	-522.5494582840212
1001702202_A19	-8406.367025304788	-217.55389636146614
1001702202_A2	-8361.288084183136	-263.40913566607196
1001702202_A21	-8621.540776330332	-85.44263344251718
1001702202_A22	-8188.552169207436	-230.98675681349056
1001702202_A23	-8631.355527825677	-34.48028350281728
1001702202_A3	-8622.705713804771	-594.2171804900684
1001702202_A4	-8304.104831166127	-346.95259466556826
1001702202_A5	-8371.703441157013	-718.6808141710505
1001702202_A6	-8434.670109581	-975.9736244162483
1001702202_A7	-8785.753941110397	-508.0865994593294
1001702202_A8	-8135.5284225519745	-425.8913507809504
1001702202_A9	-8578.864367688664	-775.9671062031497
1001702202_B10	-9000.928015728945	-754.1370672246082
1001702202_B11	-8252.238017481355	-497.275601896171
1001702202_B12	-8173.001637140012	-732.2682698896466
1001702202_B13	-8949.239146143484	-467.8450060284185
1001702202_B14	-8646.4125621247	-542.8775328864025
1001702202_B15	-8450.367090865591	-825.1589302332015
1001702202_B16	-8762.606873549654	-371.33053527245306
1001702202_B17	-8708.562714075248	-447.8120245255274
1001702202_B18	-8231.466911992227	-281.3111043616273
1001702202_B19	-8326.21346518668	-378.4675423449911
1001702202_B2	-8725.494536019025	-27.04930378986041
1001702202_B20	-8348.688047815085	-406.2258340925994
1001702202_B21	-8237.707697101723	89.10805743022954
1001702202_B22	-8868.247437143425	-575.3426367928296
1001702202_B23	-8380.254997315913	-257.4469636810829
1001702202_B3	-9086.972053162233	-512.7888346432578
1001702202_B4	-8953.34487426223	-331.9230346331611
1001702202_B5	-8243.26686330149	-727.814597926103
1001702202_B6	-8841.144322748734	-349.57092275656294
1001702202_B7	-8650.426545595183	-753.7444658648889
1001702202_B8	-9086.437895024106	-533.0663104289862
1001702202_B9	-8293.02645008069	-148.0027150474666
1001702202_C1	-8605.663267417593	-765.5701850790937
1001702202_C10	-8701.973073454963	-824.940914175265
1001702202_C11	-8442.455575613958	-424.71784672448376
1001702202_C12	-8431.00895593477	-475.301004809999
1001702202_C13	-8191.629638915403	-632.6775122523194
1001702202_C14	-8266.135965414775	-846.9616481157
1001702202_C15	-8917.591846122823	-589.4084524967482
1001702202_C16	-8794.642230500769	-372.5261262583354
1001702202_C17	-8073.644412436097	-236.5114057962698
1001702202_C18	-8586.36974877986	-312.0964664636965
1001702202_C20	-8310.315404906467	277.50732752354025
1001702202_C21	-9357.266062542094	137.52950867621183
1001702202_C22	-8475.162740958995	-281.4395673527186
1001702202_C3	-8430.756309658382	-303.8084396637385
1001702202_C4	-8370.835314246084	-572.1325343134362
1001702202_C5	-8628.429158663126	-821.7188885280428
1001702202_C6	-8379.307345381172	-395.09396855913263
1001702202_C7	-8177.769356809928	-832.68602585751
1001702202_C8	-8689.913961041902	-805.7898897008945
1001702202_C9	-8658.335773870936	-775.7395970902998
1001702202_D1	-8723.795239161414	-237.11640183223025
1001702202_D10	-8279.267515279678	-973.4400136968042
1001702202_D11	-8583.777314016812	-506.5549892144786
1001702202_D12	-8442.027349340067	-703.3355400500385
1001702202_D13	-8794.089537665974	-103.12277437558684
1001702202_D14	-8339.185745900464	-669.8060031156407
1001702202_D15	-9064.303303407221	-437.17223170988746
1001702202_D18	-8329.362311631776	-307.6026084006481
1001702202_D19	-8059.223806504879	-149.62732788738634
1001702202_D2	-8742.104018046957	-385.4002055127961
1001702202_D20	-8310.596971494839	291.28628344933423
1001702202_D22	-8160.543072160032	-157.0024243384661
1001702202_D23	-8191.2170244006375	88.88510439990465
1001702202_D3	-8299.680246148286	-857.5488465383594
1001702202_D4	-8610.552050620478	-820.4113776180575
1001702202_D5	-8605.144997259156	-702.5020347386834
1001702202_D6	-8719.708983879775	-540.633425453893
1001702202_D7	-8875.20474183285	-637.8494825205125
1001702202_D8	-8879.995239699718	-460.8057006126443
1001702202_D9	-8672.8968839209	-470.7255902273368
1001702202_E1	-8213.659090861933	-621.2217816835479
1001702202_E10	-8521.65634966993	-712.6397183125057
1001702202_E11	-8465.905661172463	-467.3925654339764
1001702202_E12	-8644.64399855289	-531.4007871708618
1001702202_E13	-8481.079953736169	-495.8183945054478
1001702202_E14	-8317.50047959927	-567.0008268224609
1001702202_E15	-8758.886455969443	65.82967420023677
1001702202_E16	-8676.36816635104	-403.4715870750389
1001702202_E18	-8469.781475851923	-71.18386856995552
1001702202_E2	-9093.523541487406	-398.2178072631888
1001702202_E22	-8104.686406170825	205.51152589045395
1001702202_E23	-8352.083425831985	190.04438371205558
1001702202_E3	-8929.91887075655	-750.0958337202466
1001702202_E4	-8610.991140825145	-678.2483531110427
1001702202_E5	-8520.682279200024	-556.389804613022
1001702202_E6	-8411.043849865215	-198.5893080318565
1001702202_E7	-8738.476624148872	-332.1383942989526
1001702202_E8	-8578.678534453624	-621.2480669363694
1001702202_E9	-8692.220507620921	-639.1000509266917
1001702202_F1	-8434.646422198903	-635.3185692959211
1001702202_F10	-8597.24824579946	-723.8637832236952
1001702202_F11	-8813.505171265604	-720.2005975578854
1001702202_F12	-8717.78296846241	-351.3201820999353
1001702202_F13	-8456.351154982935	-907.3251568390498
1001702202_F14	-8391.46267454838	-754.8279823653572
1001702202_F15	-8881.068310126177	-787.5600580860436
1001702202_F16	-8402.174675870307	271.6107669897568
1001702202_F18	-8581.666882951407	-131.5931084062974
1001702202_F2	-7981.783105665996	-565.4828840859296
1001702202_F20	-9142.412254818955	-305.46598900878024
1001702202_F22	-8153.447532406956	74.37245461736626
1001702202_F3	-8575.194680213965	-671.8583558420105
1001702202_F4	-8871.619719496133	-598.9477798405209
1001702202_F5	-8712.31196861561	-437.2430954647933
1001702202_F6	-8403.26137030156	-407.35558630840126
1001702202_F7	-9141.478855432986	-588.9274063664406
1001702202_F8	-8482.764633954866	-363.89867380873073
1001702202_F9	-8233.451074180886	-609.3956870998086
1001702202_G1	-9001.622563620911	-715.054890900312
1001702202_G10	-8625.65144430809	-838.1004255369656
1001702202_G12	-8339.862013732529	-553.2872136506522
1001702202_G13	-9058.156082839809	-465.53765523626737
1001702202_G14	-8886.35284439983	-268.7822844990452
1001702202_G15	-8576.681057889813	-659.6582017780644
1001702202_G16	-8629.661285218213	205.03981025334525
1001702202_G17	-8576.08445159389	-63.40299889377238
1001702202_G19	-8763.04692891725	-258.9613950536955
1001702202_G2	-9040.628035510057	-350.3023098426546
1001702202_G20	-8556.578035233588	130.28046722618
1001702202_G21	-8257.637181408705	290.55756858558846
1001702202_G22	-8094.542114383104	-68.25894234937485
1001702202_G23	-8033.757527931878	-80.54741454874616
1001702202_G3	-8731.263877319972	-421.0486418911642
1001702202_G4	-8338.921285438473	-822.512351366981
1001702202_G5	-8745.14375897728	-767.5153008560188
1001702202_G6	-8897.260872860195	-474.2829028578745
1001702202_G7	-8018.65524417302	-874.9954171371612
1001702202_G8	-8700.215212447833	-754.5729887131376
1001702202_G9	-8404.761939824913	-776.4941894801582
1001702202_H1	-8729.499133222716	-561.2166535820012
1001702202_H10	-8687.055210864432	-839.0428726659903
1001702202_H11	-8591.123337021874	-353.42466096744596
1001702202_H12	-8732.56763443772	-784.2582387822124
1001702202_H13	-8330.585028264539	-394.28331400666235
1001702202_H15	-8446.33777798713	-514.7935756526579
1001702202_H16	-8687.975419953773	145.08933415540622
1001702202_H17	-8977.109346659965	-468.32342207099697
1001702202_H18	-8463.646715417659	-214.53947775656476
1001702202_H2	-8381.848481335897	-675.2514571700276
1001702202_H20	-8509.648413993938	-896.223083581363
1001702202_H21	-8404.4709942405	-87.67138069570123
1001702202_H3	-8958.300881280333	-393.2235364640884
1001702202_H4	-8820.967930350156	-127.79709684101832
1001702202_H5	-7993.297558688558	-336.36809394447397
1001702202_H6	-8259.94078939445	-591.6258573739755
1001702202_H7	-9016.64210910284	-494.01130776549047
1001702202_H8	-8908.407837465047	-443.04634804661237
1001702202_H9	-8663.985922358917	-197.872186971475
1001702202_I1	-8387.942966379438	-167.95578796671748
1001702202_I10	-8844.852327983475	-1661.959382037003
1001702202_I11	-8988.731692352676	-456.4566194524367
1001702202_I13	-8324.59304713374	-870.5502795273328
1001702202_I14	-8397.617096468866	-828.4159890785712
1001702202_I15	-8772.664596403865	-762.0715573291671
1001702202_I16	-8635.575993273676	-9.265843521488287
1001702202_I18	-8779.841601757382	-140.9492534388206
1001702202_I19	-8916.39284684057	-714.5332729592083
1001702202_I2	-8869.028057518712	-679.517227746633
1001702202_I20	-8846.719267980374	-582.2572398180868
1001702202_I21	-8308.114179217686	99.62935216853447
1001702202_I23	-8128.992403860074	-16.78804610881501
1001702202_I3	-8373.463404234302	-453.9386213600892
1001702202_I4	-8606.35874445537	-357.61013448105854
1001702202_I6	-8863.29065723447	-604.7614341358217
1001702202_I7	-8439.86579371842	-844.976413341675
1001702202_I8	-8691.574794168679	-679.2887221707599
1001702202_I9	-8559.868359558464	-756.7195305365526
1001702202_J1	-9195.010366568802	-251.11505116474314
1001702202_J15	-8873.621134682979	-427.1441407103907
1001702202_J16	-8899.348784977836	-558.837850934643
1001702202_J18	-8429.677444831967	-185.33592044494193
1001702202_J19	-8103.26509547794	-301.17262005656573
1001702202_J2	-8693.791643112128	-764.6636275238986
1001702202_J20	-8240.38061085918	-59.887515639998874
1001702202_J22	-8389.569900003575	-323.6596116871915
1001702202_J3	-8673.116016793036	-582.5721711082219
1001702202_J4	-8610.890764747852	-616.2969613654554
1001702202_J5	-8652.078699347932	-504.39650714532365
1001702202_J6	-9011.38683869141	-617.4667148871085
1001702202_J8	-8464.253398250037	-487.62204949375536
1001702202_J9	-9052.075125914373	-538.2282615014686
1001702202_K1	-8613.394817662123	-163.50373358084067
1001702202_K10	-8648.96295015391	-644.2429865434306
1001702202_K11	-8607.688784838503	-842.0305577501721
1001702202_K12	-8240.790880835606	-769.5282794192142
1001702202_K13	-8469.55669156177	-408.182195486434
1001702202_K14	-8640.161470937594	94.17520287824298
1001702202_K15	-8103.675405275441	-843.2292430966284
1001702202_K19	-8479.757305304596	-18.741949191634017
1001702202_K2	-8604.387897184484	-584.9545108153652
1001702202_K21	-8685.910421364653	-74.14632566530412
1001702202_K22	-8418.21204751933	-137.10889851946806
1001702202_K3	-8540.693881351397	-159.95584453957906
1001702202_K5	-8429.81935042387	-829.6060865226478
1001702202_K6	-8464.073446971071	-9.800976220783847
1001702202_K7	-8589.979953613809	-818.2546690995414
1001702202_K8	-8811.199722940135	-576.9416904377656
1001702202_K9	-8388.27932683129	-947.6077770929585
1001702202_L1	-8870.156891938937	-318.626899506391
1001702202_L10	-8285.093340519377	-592.1450339135857
1001702202_L11	-8750.310604121496	-536.7024046514937
1001702202_L13	-8545.545305728832	-704.6153895201275
1001702202_L14	-8924.891093390042	-306.2388647778909
1001702202_L15	-8420.783236858859	-739.3893492448241
1001702202_L16	-8639.556511914056	-91.5060868848474
1001702202_L17	-8398.184591718647	108.8486815241184
1001702202_L18	-8166.78536723982	-147.24404490073684
1001702202_L2	-8566.713669077773	-699.5816662024278
1001702202_L21	-8353.157670527795	81.4019249193515
